repo_url,hash,committer,committer_date,merge,filename,programming_language,signature,code,label,before_change,added_only,mod_lines
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,RadarCovidApplication.kt,Kotlin,onCreate,"    override fun onCreate() {
        super.onCreate()

        initRxJavaSettings()

        DP3T.init(
            this,
            ApplicationInfo(packageName, BuildConfig.REPORT_URL, BuildConfig.BUCKET_URL),
            SignatureUtil.getPublicKeyFromBase64OrThrow(BuildConfig.PUBLIC_KEY),
            BuildConfig.DEBUG
        )
        DP3T.setCertificatePinner(certificatePinner)
        DP3T.setUserAgent(userAgent)

        FakeInfectionReportWorker.start(this, preferencesRepository)

        registerReceiver(ExposureStatusChangeBroadcastReceiver(), DP3T.getUpdateIntentFilter())

    }",0,False,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,RadarCovidApplication.kt,Kotlin,initRxJavaSettings,"    private fun initRxJavaSettings() {
        RxJavaPlugins.setErrorHandler {
            if (BuildConfig.DEBUG)
                it.printStackTrace()
        }
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,RadarCovidApplication.kt,Kotlin,applicationInjector,"    override fun applicationInjector(): AndroidInjector<out DaggerApplication> =
        DaggerApplicationComponent.builder()
            .applicationContext(this)
            .build()

    private fun initRxJavaSettings() {
        RxJavaPlugins.setErrorHandler {
            if (BuildConfig.DEBUG)
                it.printStackTrace()
        }
    }

}",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,getSelectedLanguage,"    override fun getSelectedLanguage(): String =
        preferences.getString(KEY_CURRENT_LANGUAGE, ""es-ES"") ?: ""es-ES""

    override fun setLabels(labels: Map<String, String>) {
        preferences.edit()
            .putString(KEY_LABELS, labels.toJson())
            .apply()
    }

    override fun getLabels(): Map<String, String> {
        val itemType = object : TypeToken<HashMap<String, String>>() {}.type
        return Gson().fromJson(
            preferences.getString(
                KEY_LABELS, ""{\""test\"":\""Hola Label\""}""
            ),
            itemType
        )
    }

    override fun setLanguages(languages: List<Language>) {
        preferences.edit()
            .putString(KEY_LANGUAGES, languages.toJson())
            .apply()
    }

    override fun getLanguages(): List<Language> {
        val itemType = object : TypeToken<List<Language>>() {}.type
        return Gson().fromJson(
            preferences.getString(
                KEY_LANGUAGES, ""[]""
            ),
            itemType
        )
    }

    override fun setRegions(regions: List<Region>) {
        preferences.edit()
            .putString(KEY_REGIONS, regions.toJson())
            .apply()
    }

    override fun getRegions(): List<Region> {
        val itemType = object : TypeToken<List<Region>>() {}.type
        return Gson().fromJson(
            preferences.getString(
                KEY_REGIONS, ""[]""
            ),
            itemType
        )
    }

    override fun setHealingTime(healingTime: HealingTime) {
        preferences.edit()
            .putString(KEY_HEALING_TIME, healingTime.toJson())
            .apply()
    }

    override fun getHealingTime(): HealingTime {
        val healingTimeJson = preferences.getString(
            KEY_HEALING_TIME,
            ""{\n"" +
                    ""        \""exposureHighMinutes\"": 20160,\n"" +
                    ""        \""infectedMinutes\"": 43200\n"" +
                    ""    }""
        )
        return Gson().fromJson(healingTimeJson, HealingTime::class.java)
    }

}",1,True,True,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,getTDummy,"    override fun getTDummy(): Long {
        return preferences.getLong(KEY_T_DUMMY, -1)
    }",0,False,True,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,getSelectedLanguage,"    override fun getSelectedLanguage(): String =
        preferences.getString(KEY_CURRENT_LANGUAGE, ""es-ES"") ?: ""es-ES""

    override fun setLabels(labels: Map<String, String>) {
        preferences.edit()
            .putString(KEY_LABELS, labels.toJson())
            .apply()
    }

    override fun getLabels(): Map<String, String> {
        val itemType = object : TypeToken<HashMap<String, String>>() {}.type
        return Gson().fromJson(
            preferences.getString(
                KEY_LABELS, ""{\""test\"":\""Hola Label\""}""
            ),
            itemType
        )
    }

    override fun setLanguages(languages: List<Language>) {
        preferences.edit()
            .putString(KEY_LANGUAGES, languages.toJson())
            .apply()
    }

    override fun getLanguages(): List<Language> {
        val itemType = object : TypeToken<List<Language>>() {}.type
        return Gson().fromJson(
            preferences.getString(
                KEY_LANGUAGES, ""[]""
            ),
            itemType
        )
    }

    override fun setRegions(regions: List<Region>) {
        preferences.edit()
            .putString(KEY_REGIONS, regions.toJson())
            .apply()
    }

    override fun getRegions(): List<Region> {
        val itemType = object : TypeToken<List<Region>>() {}.type
        return Gson().fromJson(
            preferences.getString(
                KEY_REGIONS, ""[]""
            ),
            itemType
        )
    }

    override fun setHealingTime(healingTime: HealingTime) {
        preferences.edit()
            .putString(KEY_HEALING_TIME, healingTime.toJson())
            .apply()
    }

    override fun getHealingTime(): HealingTime {
        val healingTimeJson = preferences.getString(
            KEY_HEALING_TIME,
            ""{\n"" +
                    ""        \""exposureHighMinutes\"": 20160,\n"" +
                    ""        \""infectedMinutes\"": 43200\n"" +
                    ""    }""
        )
        return Gson().fromJson(healingTimeJson, HealingTime::class.java)
    }

    override fun getTDummy(): Long {
        return preferences.getLong(KEY_T_DUMMY, -1)
    }

    override fun setTDummy(time: Long) {
        preferences.edit().putLong(KEY_T_DUMMY, time).apply()
    }

}",0,False,True,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,setTDummy time : Long,"    override fun setTDummy(time: Long) {
        preferences.edit().putLong(KEY_T_DUMMY, time).apply()
    }",0,False,True,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,setOnboardingCompleted onboardingCompleted : Boolean,"    override fun setOnboardingCompleted(onboardingCompleted: Boolean) {
        preferences
            .edit()
            .putBoolean(KEY_ONBOARDING_COMPLETED, onboardingCompleted)
            .apply()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,setUuid uuid : String,"    override fun setUuid(uuid: String) {
        preferences
            .edit()
            .putString(KEY_UUID, uuid)
            .apply()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,getInfectionReportDate,"    override fun getInfectionReportDate(): Date? {
        val infectionReportDateMillis = preferences.getLong(KEY_INFECTION_REPORT_DATE, 0)
        return if (infectionReportDateMillis == 0L)
            null
        else
            Date(infectionReportDateMillis)
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,setInfectionReportDate date : Date,"    override fun setInfectionReportDate(date: Date) {
        preferences.edit()
            .putLong(KEY_INFECTION_REPORT_DATE, date.time)
            .apply()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,setExposed exposed : Boolean,"    override fun setExposed(exposed: Boolean) {
        preferences.edit()
            .putBoolean(KEY_WAS_EXPOSED, exposed)
            .apply()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,setSelectedRegion region : String,"    override fun setSelectedRegion(region: String) {
        preferences.edit()
            .putString(KEY_CURRENT_REGION, region)
            .apply()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,setSelectedLanguage language : String,"    override fun setSelectedLanguage(language: String) {
        preferences.edit()
            .putString(KEY_CURRENT_LANGUAGE, language)
            .apply()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,"setLabels labels : Map < String , String >","    override fun setLabels(labels: Map<String, String>) {
        preferences.edit()
            .putString(KEY_LABELS, labels.toJson())
            .apply()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,getLabels,"    override fun getLabels(): Map<String, String> {
        val itemType = object : TypeToken<HashMap<String, String>>() {}.type
        return Gson().fromJson(
            preferences.getString(
                KEY_LABELS, ""{\""test\"":\""Hola Label\""}""
            ),
            itemType
        )
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,setLanguages languages : List < Language >,"    override fun setLanguages(languages: List<Language>) {
        preferences.edit()
            .putString(KEY_LANGUAGES, languages.toJson())
            .apply()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,getLanguages,"    override fun getLanguages(): List<Language> {
        val itemType = object : TypeToken<List<Language>>() {}.type
        return Gson().fromJson(
            preferences.getString(
                KEY_LANGUAGES, ""[]""
            ),
            itemType
        )
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,setRegions regions : List < Region >,"    override fun setRegions(regions: List<Region>) {
        preferences.edit()
            .putString(KEY_REGIONS, regions.toJson())
            .apply()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,getRegions,"    override fun getRegions(): List<Region> {
        val itemType = object : TypeToken<List<Region>>() {}.type
        return Gson().fromJson(
            preferences.getString(
                KEY_REGIONS, ""[]""
            ),
            itemType
        )
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,setHealingTime healingTime : HealingTime,"    override fun setHealingTime(healingTime: HealingTime) {
        preferences.edit()
            .putString(KEY_HEALING_TIME, healingTime.toJson())
            .apply()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,PreferencesRepositoryImpl.kt,Kotlin,getHealingTime,"    override fun getHealingTime(): HealingTime {
        val healingTimeJson = preferences.getString(
            KEY_HEALING_TIME,
            ""{\n"" +
                    ""        \""exposureHighMinutes\"": 20160,\n"" +
                    ""        \""infectedMinutes\"": 43200\n"" +
                    ""    }""
        )
        return Gson().fromJson(healingTimeJson, HealingTime::class.java)
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,FakeInfectionReportWorker.kt,Kotlin,getRandomDelay,"        private fun getRandomDelay(): Long = Random.nextLong(180, 360)

    }",1,True,False,0
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,FakeInfectionReportWorker.kt,Kotlin,start context : Context,"        fun start(context: Context) {
            start(context, getRandomDelay(), ExistingWorkPolicy.KEEP)
        }",1,True,False,"0,1"
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,FakeInfectionReportWorker.kt,Kotlin,doWork,"    override fun doWork(): Result {
        if (BuildConfig.DEBUG)
            DP3T.addWorkerStartedToHistory(applicationContext, TAG)
        reportFakeInfectionUseCase.reportFakeInfection().subscribe()
        start(applicationContext, getRandomDelay(), ExistingWorkPolicy.APPEND)
        return Result.success()
    }",1,True,False,"1,2,3,4"
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,FakeInfectionReportWorker.kt,Kotlin,"start context : Context , delayInMinutes : Long , existingWorkPolicy : ExistingWorkPolicy","        private fun start(
            context: Context,
            delayInMinutes: Long,
            existingWorkPolicy: ExistingWorkPolicy
        ) {
            val constraints = Constraints.Builder()
                .setRequiredNetworkType(NetworkType.CONNECTED)
                .build()
            val work =
                OneTimeWorkRequest
                    .Builder(FakeInfectionReportWorker::class.java)
                    .setInitialDelay(delayInMinutes, TimeUnit.MINUTES)
                    .setConstraints(constraints)
                    .build()
            WorkManager.getInstance(context)
                .enqueueUniqueWork(TAG, existingWorkPolicy, work)
        }",1,True,False,"2,11"
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,FakeInfectionReportWorker.kt,Kotlin,syncInterval,"        override fun syncInterval(): Long {
            val newDelayDays: Double =
                ExponentialDistribution.sampleFromStandard() / SAMPLING_RATE
            return (newDelayDays * FACTOR_DAY_MILLIS) as Long
        }",0,False,True,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,FakeInfectionReportWorker.kt,Kotlin,sampleFromStandard,"        fun sampleFromStandard(): Double {
            val random = SecureRandom()
            return -Math.log(1.0 - random.nextDouble())
        }",0,False,True,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,FakeInfectionReportWorker.kt,Kotlin,"start context : Context , tDummy : Long , existingWorkPolicy : ExistingWorkPolicy","        private fun start(
            context: Context,
            tDummy: Long,
            existingWorkPolicy: ExistingWorkPolicy
        ) {

            val now = clock.currentTimeMillis()
            val executionDelay = 0L.coerceAtLeast(tDummy - now)
            val executionDelayDays =
                executionDelay / FACTOR_DAY_MILLIS

            val constraints = Constraints.Builder()
                .setRequiredNetworkType(NetworkType.CONNECTED)
                .build()
            val work =
                OneTimeWorkRequest
                    .Builder(FakeInfectionReportWorker::class.java)
                    .setInitialDelay(executionDelayDays, TimeUnit.MINUTES)
                    .setConstraints(constraints)
                    .setInputData(Data.Builder().putLong(KEY_T_DUMMY, tDummy).build())
                    .build()
            WorkManager.getInstance(context)
                .enqueueUniqueWork(TAG, existingWorkPolicy, work)
        }",0,False,True,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,FakeInfectionReportWorker.kt,Kotlin,doWork,"    override fun doWork(): Result {
        val now = clock.currentTimeMillis()
        var tDummy = inputData.getLong(KEY_T_DUMMY, now)
        while (tDummy < now) {
            if (tDummy >= now - FACTOR_HOUR_MILLIS * MAX_DELAY_HOURS) {
                if (BuildConfig.DEBUG)
                    DP3T.addWorkerStartedToHistory(applicationContext, TAG)
                reportFakeInfectionUseCase.reportFakeInfection().subscribe()
            }
            tDummy += clock.syncInterval();
            preferencesRepository.setTDummy(tDummy)
        }

        start(applicationContext, tDummy, ExistingWorkPolicy.APPEND)
        return Result.success()
    }",0,False,False,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,FakeInfectionReportWorker.kt,Kotlin,currentTimeMillis,"        override fun currentTimeMillis(): Long {
            return System.currentTimeMillis()
        }",0,False,True,
https://github.com/RadarCOVID/radar-covid-android.git,53252773ffa81e116deabcbbea3bac96872b9888,Oscar Rodriguez,2020-10-08 10:27:13+02:00,False,FakeInfectionReportWorker.kt,Kotlin,"start context : Context , preferencesRepository : PreferencesRepository","        fun start(context: Context, preferencesRepository: PreferencesRepository) {
            var tDummy: Long = preferencesRepository.getTDummy()
            if (tDummy == -1L) {
                tDummy = clock.currentTimeMillis() + clock.syncInterval()
                preferencesRepository.setTDummy(tDummy)
            }
            start(context, tDummy, ExistingWorkPolicy.KEEP)
        }",0,False,True,
https://github.com/RadarCOVID/radar-covid-android.git,8e5d14ec60e0c1847a4733556cf34d232c27102c,Oscar Rodriguez,2020-10-08 11:22:28+02:00,False,FakeInfectionReportWorker.kt,Kotlin,sampleFromStandard,"        fun sampleFromStandard(): Double {
            val random = SecureRandom()
            return -Math.log(1.0 - random.nextDouble())
        }",1,True,False,2
https://github.com/RadarCOVID/radar-covid-android.git,8e5d14ec60e0c1847a4733556cf34d232c27102c,Oscar Rodriguez,2020-10-08 11:22:28+02:00,False,FakeInfectionReportWorker.kt,Kotlin,syncInterval,"        override fun syncInterval(): Long {
            val newDelayDays: Double =
                ExponentialDistribution.sampleFromStandard() / SAMPLING_RATE
            return (newDelayDays * FACTOR_DAY_MILLIS) as Long
        }",1,True,False,3
https://github.com/RadarCOVID/radar-covid-android.git,8e5d14ec60e0c1847a4733556cf34d232c27102c,Oscar Rodriguez,2020-10-08 11:22:28+02:00,False,FakeInfectionReportWorker.kt,Kotlin,sampleFromStandard,"        fun sampleFromStandard(): Double {
            val random = SecureRandom()
            return -ln(1.0 - random.nextDouble())
        }",0,False,False,
https://github.com/RadarCOVID/radar-covid-android.git,8e5d14ec60e0c1847a4733556cf34d232c27102c,Oscar Rodriguez,2020-10-08 11:22:28+02:00,False,FakeInfectionReportWorker.kt,Kotlin,syncInterval,"        override fun syncInterval(): Long {
            val newDelayDays: Double =
                ExponentialDistribution.sampleFromStandard() / SAMPLING_RATE
            return (newDelayDays * FACTOR_DAY_MILLIS).toLong()
        }",0,False,False,
https://github.com/RadarCOVID/radar-covid-android.git,8e5d14ec60e0c1847a4733556cf34d232c27102c,Oscar Rodriguez,2020-10-08 11:22:28+02:00,False,FakeInfectionReportWorker.kt,Kotlin,"start context : Context , preferencesRepository : PreferencesRepository","        fun start(context: Context, preferencesRepository: PreferencesRepository) {
            var tDummy: Long = preferencesRepository.getTDummy()
            if (tDummy == -1L) {
                tDummy = clock.currentTimeMillis() + clock.syncInterval()
                preferencesRepository.setTDummy(tDummy)
            }
            start(context, tDummy, ExistingWorkPolicy.KEEP)
        }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,8e5d14ec60e0c1847a4733556cf34d232c27102c,Oscar Rodriguez,2020-10-08 11:22:28+02:00,False,FakeInfectionReportWorker.kt,Kotlin,"start context : Context , tDummy : Long , existingWorkPolicy : ExistingWorkPolicy","        private fun start(
            context: Context,
            tDummy: Long,
            existingWorkPolicy: ExistingWorkPolicy
        ) {

            val now = clock.currentTimeMillis()
            val executionDelay = 0L.coerceAtLeast(tDummy - now)
            val executionDelayDays =
                executionDelay / FACTOR_DAY_MILLIS

            val constraints = Constraints.Builder()
                .setRequiredNetworkType(NetworkType.CONNECTED)
                .build()
            val work =
                OneTimeWorkRequest
                    .Builder(FakeInfectionReportWorker::class.java)
                    .setInitialDelay(executionDelayDays, TimeUnit.MINUTES)
                    .setConstraints(constraints)
                    .setInputData(Data.Builder().putLong(KEY_T_DUMMY, tDummy).build())
                    .build()
            WorkManager.getInstance(context)
                .enqueueUniqueWork(TAG, existingWorkPolicy, work)
        }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,8e5d14ec60e0c1847a4733556cf34d232c27102c,Oscar Rodriguez,2020-10-08 11:22:28+02:00,False,FakeInfectionReportWorker.kt,Kotlin,doWork,"    override fun doWork(): Result {
        val now = clock.currentTimeMillis()
        var tDummy = inputData.getLong(KEY_T_DUMMY, now)
        while (tDummy < now) {
            if (tDummy >= now - FACTOR_HOUR_MILLIS * MAX_DELAY_HOURS) {
                if (BuildConfig.DEBUG)
                    DP3T.addWorkerStartedToHistory(applicationContext, TAG)
                reportFakeInfectionUseCase.reportFakeInfection().subscribe()
            }
            tDummy += clock.syncInterval();
            preferencesRepository.setTDummy(tDummy)
        }

        start(applicationContext, tDummy, ExistingWorkPolicy.APPEND)
        return Result.success()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,8e5d14ec60e0c1847a4733556cf34d232c27102c,Oscar Rodriguez,2020-10-08 11:22:28+02:00,False,FakeInfectionReportWorker.kt,Kotlin,currentTimeMillis,"        override fun currentTimeMillis(): Long {
            return System.currentTimeMillis()
        }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,ea0c4cc837f72f58e2b5df1ecf0899743ec3cdf8,Oscar Rodriguez,2020-10-08 13:06:12+02:00,False,FakeInfectionReportWorker.kt,Kotlin,"start context : Context , tDummy : Long , existingWorkPolicy : ExistingWorkPolicy","        private fun start(
            context: Context,
            tDummy: Long,
            existingWorkPolicy: ExistingWorkPolicy
        ) {

            val now = clock.currentTimeMillis()
            val executionDelay = 0L.coerceAtLeast(tDummy - now)
            val executionDelayDays =
                executionDelay / FACTOR_DAY_MILLIS

            val constraints = Constraints.Builder()
                .setRequiredNetworkType(NetworkType.CONNECTED)
                .build()
            val work =
                OneTimeWorkRequest
                    .Builder(FakeInfectionReportWorker::class.java)
                    .setInitialDelay(executionDelayDays, TimeUnit.MINUTES)
                    .setConstraints(constraints)
                    .setInputData(Data.Builder().putLong(KEY_T_DUMMY, tDummy).build())
                    .build()
            WorkManager.getInstance(context)
                .enqueueUniqueWork(TAG, existingWorkPolicy, work)
        }",1,True,False,17
https://github.com/RadarCOVID/radar-covid-android.git,ea0c4cc837f72f58e2b5df1ecf0899743ec3cdf8,Oscar Rodriguez,2020-10-08 13:06:12+02:00,False,FakeInfectionReportWorker.kt,Kotlin,"start context : Context , tDummy : Long , existingWorkPolicy : ExistingWorkPolicy","        private fun start(
            context: Context,
            tDummy: Long,
            existingWorkPolicy: ExistingWorkPolicy
        ) {

            val now = clock.currentTimeMillis()
            val executionDelay = 0L.coerceAtLeast(tDummy - now)
            val executionDelayDays =
                executionDelay / FACTOR_DAY_MILLIS

            val constraints = Constraints.Builder()
                .setRequiredNetworkType(NetworkType.CONNECTED)
                .build()
            val work =
                OneTimeWorkRequest
                    .Builder(FakeInfectionReportWorker::class.java)
                    .setInitialDelay(executionDelayDays, TimeUnit.MILLISECONDS)
                    .setConstraints(constraints)
                    .setInputData(Data.Builder().putLong(KEY_T_DUMMY, tDummy).build())
                    .build()
            WorkManager.getInstance(context)
                .enqueueUniqueWork(TAG, existingWorkPolicy, work)
        }",0,False,False,
https://github.com/RadarCOVID/radar-covid-android.git,ea0c4cc837f72f58e2b5df1ecf0899743ec3cdf8,Oscar Rodriguez,2020-10-08 13:06:12+02:00,False,FakeInfectionReportWorker.kt,Kotlin,"start context : Context , preferencesRepository : PreferencesRepository","        fun start(context: Context, preferencesRepository: PreferencesRepository) {
            var tDummy: Long = preferencesRepository.getTDummy()
            if (tDummy == -1L) {
                tDummy = clock.currentTimeMillis() + clock.syncInterval()
                preferencesRepository.setTDummy(tDummy)
            }
            start(context, tDummy, ExistingWorkPolicy.KEEP)
        }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,ea0c4cc837f72f58e2b5df1ecf0899743ec3cdf8,Oscar Rodriguez,2020-10-08 13:06:12+02:00,False,FakeInfectionReportWorker.kt,Kotlin,doWork,"    override fun doWork(): Result {
        val now = clock.currentTimeMillis()
        var tDummy = inputData.getLong(KEY_T_DUMMY, now)
        while (tDummy < now) {
            if (tDummy >= now - FACTOR_HOUR_MILLIS * MAX_DELAY_HOURS) {
                if (BuildConfig.DEBUG)
                    DP3T.addWorkerStartedToHistory(applicationContext, TAG)
                reportFakeInfectionUseCase.reportFakeInfection().subscribe()
            }
            tDummy += clock.syncInterval();
            preferencesRepository.setTDummy(tDummy)
        }

        start(applicationContext, tDummy, ExistingWorkPolicy.APPEND)
        return Result.success()
    }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,ea0c4cc837f72f58e2b5df1ecf0899743ec3cdf8,Oscar Rodriguez,2020-10-08 13:06:12+02:00,False,FakeInfectionReportWorker.kt,Kotlin,syncInterval,"        override fun syncInterval(): Long {
            val newDelayDays: Double =
                ExponentialDistribution.sampleFromStandard() / SAMPLING_RATE
            return (newDelayDays * FACTOR_DAY_MILLIS).toLong()
        }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,ea0c4cc837f72f58e2b5df1ecf0899743ec3cdf8,Oscar Rodriguez,2020-10-08 13:06:12+02:00,False,FakeInfectionReportWorker.kt,Kotlin,currentTimeMillis,"        override fun currentTimeMillis(): Long {
            return System.currentTimeMillis()
        }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,ea0c4cc837f72f58e2b5df1ecf0899743ec3cdf8,Oscar Rodriguez,2020-10-08 13:06:12+02:00,False,FakeInfectionReportWorker.kt,Kotlin,sampleFromStandard,"        fun sampleFromStandard(): Double {
            val random = SecureRandom()
            return -ln(1.0 - random.nextDouble())
        }",0,True,False,
https://github.com/RadarCOVID/radar-covid-android.git,7fdc7debeb8a37faa77b53d9f9a1b4bbcff445ce,Oscar Rodriguez,2020-10-14 18:46:39+02:00,False,FakeInfectionReportWorker.kt,Kotlin,"start context : Context , tDummy : Long , existingWorkPolicy : ExistingWorkPolicy","        private fun start(
            context: Context,
            tDummy: Long,
            existingWorkPolicy: ExistingWorkPolicy
        ) {

            val now = clock.currentTimeMillis()
            val executionDelay = 0L.coerceAtLeast(tDummy - now)
            val executionDelayDays =
                executionDelay / FACTOR_DAY_MILLIS

            val constraints = Constraints.Builder()
                .setRequiredNetworkType(NetworkType.CONNECTED)
                .build()
            val work =
                OneTimeWorkRequest
                    .Builder(FakeInfectionReportWorker::class.java)
                    .setInitialDelay(executionDelayDays, TimeUnit.MILLISECONDS)
                    .setConstraints(constraints)
                    .setInputData(Data.Builder().putLong(KEY_T_DUMMY, tDummy).build())
                    .build()
            WorkManager.getInstance(context)
                .enqueueUniqueWork(TAG, existingWorkPolicy, work)
        }",1,True,False,"8,9,17"
